,Country,Time,Total Land (m2),Forest (%),Agriculture (%)
4792,Angola,2008,1246700.0,58.769649474613,41.230350525387
4793,Albania,2008,27400.0,28.4494890510949,43.1021897810219
4794,Andorra,2008,470.0,34.0425531914894,44.1702127659574
4795,Arab World,2008,13716694.271,1.70693350562981,36.4125094211388
4796,United Arab Emirates,2008,71020.0,4.44559279076317,7.5978597578147005
4797,Argentina,2008,2736690.0,11.2715725931691,52.713679664119795
4798,Armenia,2008,28470.0,11.6254302774851,61.42606252195289
4799,American Samoa,2008,200.0,87.45,24.0
4800,Antigua and Barbuda,2008,440.0,20.259090909090897,20.4545454545455
4801,Australia,2008,7682300.0,16.9219764914153,50.6733660492301
4802,Austria,2008,82578.0,46.7217418682942,34.0211678655332
4803,Azerbaijan,2008,82627.0,12.3862623597613,57.56834932891189
4804,Burundi,2008,25680.0,7.55218068535826,69.43146417445479
4805,Belgium,2008,30280.0,22.633949801849397,45.0891677675033
4806,Benin,2008,112760.0,33.1247782901738,31.4827953174885
4807,Burkina Faso,2008,273600.0,24.9141081871345,44.115497076023395
4808,Bangladesh,2008,130170.0,14.555883075977599,71.08396711992009
4809,Bulgaria,2008,108610.0,33.7409078353743,46.966209372985894
4810,Bahrain,2008,760.0,0.6447368421052629,10.7894736842105
4811,"Bahamas, The",2008,10010.0,50.9350649350649,1.2987012987013
4812,Bosnia and Herzegovina,2008,51200.0,41.1026953125,41.6015625
4813,Belarus,2008,202900.0,42.1813701330705,43.9477575160177
4814,Belize,2008,22810.0,61.5945637878124,6.6637439719421305
4815,Bermuda,2008,54.0,18.5185185185185,5.55555555555556
4816,Bolivia,2008,1083300.0,49.37606018646729,34.6026031570202
4817,Brazil,2008,8358140.0,62.152856975355796,27.565056340286198
4818,Barbados,2008,430.0,14.651162790697699,37.2093023255814
4819,Brunei Darussalam,2008,5270.0,72.7514231499051,2.1631878557874797
4820,Bhutan,2008,38117.0,70.4523440984338,13.6763124065378
4821,Botswana,2008,566730.0,29.4219469588693,45.667248954528596
4822,Central African Republic,2008,622980.0,36.378374907701705,8.363029310732289
4823,Canada,2008,8965590.0,38.7501728274436,6.62890005008036
4824,Central Europe and the Baltics,2008,1103137.2,33.5169623506487,48.605522504363
4825,Switzerland,2008,39516.0,31.051017309444298,38.986739548537294
4826,Channel Islands,2008,198.0,4.95959595959596,40.9090909090909
4827,Chile,2008,743532.0,22.2500443827569,21.2284071163043
4828,China,2008,9424700.0,20.784578182859896,56.070936539094106
4829,Cote d'Ivoire,2008,318000.0,13.180358490566,64.7798742138365
4830,Cameroon,2008,472710.0,44.5090689852129,19.595523682596102
4831,"Congo, Dem. Rep.",2008,2267050.0,61.0992258662138,11.3363181226704
4832,"Congo, Rep.",2008,341500.0,64.7115666178624,30.893118594436302
4833,Colombia,2008,1109500.0,55.15397205948629,38.408292023434
4834,Comoros,2008,1861.0,20.5137023105857,71.4669532509404
4835,Cabo Verde,2008,4030.0,10.4516129032258,19.3548387096774
4836,Costa Rica,2008,51060.0,56.177124951037996,35.1155503329416
4837,Caribbean small states,2008,404850.0,90.5939137952328,4.86923057922687
4838,Cuba,2008,106440.0,26.612175873731697,61.696730552423894
4839,Curacao,2008,444.0,,
4840,Cayman Islands,2008,240.0,53.175,11.25
4841,Cyprus,2008,9240.0,18.6790043290043,12.510822510822502
4842,Czech Republic,2008,77250.0,34.3477281553398,54.9385113268608
4843,Germany,2008,348630.0,32.6936867165763,48.535696870607794
4844,Djibouti,2008,23180.0,0.24158757549611698,73.39085418464191
4845,Dominica,2008,750.0,63.826666666666696,29.3333333333333
4846,Denmark,2008,42430.0,13.752345038887599,62.88003770916799
4847,Dominican Republic,2008,48310.0,42.4961705651004,49.6170565100393
4848,Algeria,2008,2381740.0,0.7768270256199251,17.344042590711
4849,East Asia & Pacific (excluding high income),2008,15950200.0,29.8769480946947,48.35187368183471
4850,Early-demographic dividend,2008,33237849.055999998,23.761998632023502,40.773515931457794
4851,East Asia & Pacific,2008,24423179.2,26.622245679918,48.2923560474386
4852,Europe & Central Asia (excluding high income),2008,22623124.0,39.2291617454744,27.8683926760541
4853,Europe & Central Asia,2008,27441352.226999998,38.242101390517604,29.403522942887395
4854,Ecuador,2008,248360.0,53.02243517474629,29.976646803027897
4855,"Egypt, Arab Rep.",2008,995450.0,0.0646481490783063,3.55818976342358
4856,Euro area,2008,2676402.2,37.7235171529899,45.306314574095
4857,Eritrea,2008,101000.0,10.823564356435599,74.97029702970299
4858,Spain,2008,498800.0,36.59795108259821,56.4194065757819
4859,Estonia,2008,42390.0,54.6495399858457,21.3918376975702
4860,Ethiopia,2008,1129272.0559999999,15.8903250148253,30.562165969331303
4861,European Union,2008,3996802.2,38.9437146276591,43.20404447335421
4862,Fragile and conflict affected situations,2008,19962530.327,26.6433379015488,31.589846204222997
4863,Finland,2008,303900.0,73.32256663376108,7.55643303718328
4864,Fiji,2008,18270.0,58.0123700054735,23.4263820470717
4865,France,2008,547557.0,29.5728115976967,53.163597579795294
4866,Faroe Islands,2008,1396.0,0.0573065902578797,2.14899713467049
4867,"Micronesia, Fed. Sts.",2008,700.0,91.53714285714291,32.1428571428571
4868,Gabon,2008,257670.0,91.82104241859741,8.17895758140257
4869,United Kingdom,2008,241930.0,12.557351299962802,73.09552349853259
4870,Georgia,2008,69490.0,40.4380486400921,36.177867319038704
4871,Ghana,2008,227540.0,35.70390261053,64.29609738946999
4872,Gibraltar,2008,10.0,0.0,
4873,Guinea,2008,245720.0,27.0266970535569,57.9521406478919
4874,"Gambia, The",2008,10120.0,30.777272727272702,54.545454545454504
4875,Guinea-Bissau,2008,28120.0,74.0156472261735,25.984352773826497
4876,Equatorial Guinea,2008,28050.0,90.8636007130125,9.136399286987519
4877,Greece,2008,128900.0,29.802081458495003,59.4026377036462
4878,Grenada,2008,340.0,52.05882352941179,20.588235294117602
4879,Greenland,2008,410450.0,0.000535997076379583,0.5900840540869781
4880,Guatemala,2008,107160.0,35.6468831653602,38.615154908548
4881,Guam,2008,540.0,44.4444444444444,35.185185185185205
4882,Guyana,2008,196850.0,94.12594361188721,5.87405638811278
4883,High income,2008,34933185.827,28.9634547944397,36.127693880276105
4884,"Hong Kong SAR, China",2008,1050.0,,5.71428571428571
4885,Honduras,2008,111890.0,59.129770310126,28.4565197962284
4886,Heavily indebted poor countries (HIPC),2008,19988446.327,31.0513229729873,36.8045893135395
4887,Croatia,2008,55960.0,34.185132237312395,23.036097212294504
4888,Haiti,2008,27560.0,13.7457910014514,64.22351233671989
4889,Hungary,2008,89610.0,22.5571476397723,64.61332440575829
4890,IBRD only,2008,71004339.0,34.2586142137032,36.362337005911705
4891,IDA & IBRD total,2008,95990459.327,33.0480630572151,36.9438756852806
4892,IDA total,2008,24986120.327,29.226828815806698,38.7795647450926
4893,IDA blend,2008,4369370.0,30.7163155557895,44.4534356211536
4894,Indonesia,2008,1811570.0,55.191552079135796,29.8083982402005
4895,IDA only,2008,20616750.327,28.867750492753,37.4117351533886
4896,Isle of Man,2008,570.0,6.070175438596491,77.6842105263158
4897,India,2008,2973190.0,23.246075763742,60.459304652578496
4898,Not classified,2008,,,
4899,Ireland,2008,68890.0,10.1956161997387,67.1940775148788
4900,"Iran, Islamic Rep.",2008,1628760.0,6.39671652054324,28.662909207004105
4901,Iraq,2008,437370.0,1.88307382765165,18.7255641676384
4902,Iceland,2008,100250.0,0.415980049875312,18.713216957606
4903,Israel,2008,21640.0,7.10720887245841,23.826247689464
4904,Italy,2008,294140.0,30.245060175426698,49.15074454341471
4905,Jamaica,2008,10830.0,50.8734995383195,41.4589104339797
4906,Jordan,2008,88240.0,1.10494106980961,11.0210788757933
4907,Japan,2008,364500.0,68.4444444444444,12.696844993141301
4908,Kazakhstan,2008,2699700.0,1.1472122087639398,78.10178908767641
4909,Kenya,2008,569140.0,6.475225779245879,47.589345328038796
4910,Kyrgyz Republic,2008,191800.0,6.36039624608968,55.929092805005205
4911,Cambodia,2008,176520.0,60.2061182868797,30.3365057783821
4912,Kiribati,2008,810.0,1.4567901234567902,41.975308641975296
4913,St. Kitts and Nevis,2008,260.0,42.3076923076923,19.615384615384603
4914,"Korea, Rep.",2008,96990.0,66.0356737808021,18.733890091762
4915,Kuwait,2008,17820.0,0.33501683501683505,8.47362514029181
4916,Latin America & Caribbean (excluding high income),2008,18213640.0,49.625470142157205,35.1221738213778
4917,Lao PDR,2008,230800.0,73.8188908145581,9.116117850953211
4918,Lebanon,2008,10230.0,13.442424242424199,64.8093841642229
4919,Liberia,2008,96320.0,82.8546511627907,17.1453488372093
4920,Libya,2008,1759540.0,0.123327687918433,8.74376257430919
4921,St. Lucia,2008,610.0,34.127868852459,16.5573770491803
4922,Latin America & Caribbean,2008,20041784.4,48.4595463297742,34.5320307334093
4923,Least developed countries: UN classification,2008,20372683.327,30.918250592246498,36.648885462828204
4924,Low income,2008,14952775.327,24.200819557284998,37.519436508435994
4925,Liechtenstein,2008,160.0,41.87125,42.5
4926,Sri Lanka,2008,62710.0,33.745495136341894,41.380959974485705
4927,Lower middle income,2008,25517378.0,27.6310926224503,40.881744982270796
4928,Low & middle income,2008,94053897.327,32.999918855248296,37.0759419473585
4929,Lesotho,2008,30360.0,1.13702239789196,77.7997364953887
4930,Late-demographic dividend,2008,44554365.0,39.3720660702941,34.3803491217976
4931,Lithuania,2008,62675.0,34.144395692062204,42.6342241723175
4932,Luxembourg,2008,2430.0,36.3374485596708,53.90946502057611
4933,Latvia,2008,62196.0,53.7959997427487,29.3427230046948
4934,"Macao SAR, China",2008,29.2,,
4935,St. Martin (French part),2008,54.4,18.3823529411765,
4936,Morocco,2008,446300.0,12.639399507058,67.17678691463139
4937,Monaco,2008,2.0269999999999997,0.0,
4938,Moldova,2008,32890.0,11.2034052903618,75.4332623897841
4939,Madagascar,2008,581540.0,21.762420469787102,70.3219039103071
4940,Maldives,2008,300.0,2.7333333333333303,26.6666666666667
4941,Middle East & North Africa,2008,11226160.0,1.9983280124349099,33.1720606166496
4942,Mexico,2008,1943950.0,34.584695079606,53.400550425679704
4943,Marshall Islands,2008,180.0,52.22222222222221,72.2222222222222
4944,Middle income,2008,79101122.0,34.3874135447957,37.0060090681512
4945,North Macedonia,2008,25230.0,38.0441537851764,42.1323820848197
4946,Mali,2008,1220190.0,10.896663634352,33.233348904678806
4947,Malta,2008,320.0,1.09375,29.0625
4948,Myanmar,2008,653310.0,49.174851142642794,18.791997673386298
4949,Middle East & North Africa (excluding high income),2008,8643800.0,2.426850922057,22.683877462714
4950,Montenegro,2008,13450.0,58.4981412639405,38.141263940520396
4951,Mongolia,2008,1553560.0,9.14023275573521,73.7061973789232
4952,Northern Mariana Islands,2008,460.0,66.6260869565217,6.5217391304347805
4953,Mozambique,2008,786380.0,50.1224751392457,49.8775248607543
4954,Mauritania,2008,1030700.0,0.366857475502086,38.4796740079558
4955,Mauritius,2008,2030.0,19.2600985221675,44.8275862068966
4956,Malawi,2008,94280.0,29.1228256257955,57.6474331777683
4957,Malaysia,2008,328550.0,58.1232384720743,21.7635063156293
4958,North America,2008,18113064.0,36.1673961953649,25.9665951602666
4959,Namibia,2008,823290.0,9.09887014296299,47.1377036038334
4960,New Caledonia,2008,18280.0,45.8854485776805,11.520787746170699
4961,Niger,2008,1266700.0,0.970032367569274,34.5638272677035
4962,Nigeria,2008,910770.0,25.8974186677207,74.1025813322793
4963,Nicaragua,2008,120340.0,36.8155559248795,42.546119328569105
4964,Netherlands,2008,33760.0,10.9799763033175,57.14751184834121
4965,Norway,2008,365244.0,33.140037892477395,2.80579557775076
4966,Nepal,2008,143350.0,41.3378165329613,28.964073944890103
4967,Nauru,2008,20.0,0.0,20.0
4968,New Zealand,2008,263310.0,37.403000265846295,43.1962325775702
4969,OECD members,2008,35499134.2,32.5364033329016,35.373604125815504
4970,Oman,2008,309500.0,0.00969305331179321,4.70823909531502
4971,Other small states,2008,2030698.0,29.9541314365799,38.6036170814173
4972,Pakistan,2008,770880.0,5.41878891656289,45.8086861768369
4973,Panama,2008,74340.0,58.5259617971482,29.986548291633
4974,Peru,2008,1280000.0,58.0464109375,18.52734375
4975,Philippines,2008,298170.0,23.253942381862696,40.2790354495757
4976,Palau,2008,460.0,87.74782608695651,9.34782608695652
4977,Papua New Guinea,2008,452860.0,79.93353685465709,2.6277436735414903
4978,Poland,2008,306300.0,30.2807704864512,50.9337251061051
4979,Pre-demographic dividend,2008,20272964.270999998,30.274352603595,39.31247428914671
4980,Puerto Rico,2008,8870.0,54.0011273957159,21.4994363021421
4981,"Korea, Dem. People's Rep.",2008,120410.0,52.195415663150904,22.008138858898803
4982,Portugal,2008,91470.0,35.6160489778069,40.7331365475019
4983,Paraguay,2008,397300.0,50.98036244651399,49.01963755348601
4984,West Bank and Gaza,2008,6020.0,1.5232558266268998,58.1727595028291
4985,Pacific island small states,2008,64200.0,67.38869158878511,13.333333333333302
4986,Post-demographic dividend,2008,31339095.4,31.8200926611302,34.8018671979448
4987,French Polynesia,2008,3660.0,40.7863387978142,12.295081967213099
4988,Qatar,2008,11610.0,0.0,5.77605512489233
4989,Romania,2008,229900.0,28.208786428882103,59.304045237059604
4990,Russian Federation,2008,16376870.0,49.7019381603444,13.1584362579663
4991,Rwanda,2008,24670.0,10.9201459262262,73.2646939602756
4992,South Asia,2008,4771577.0,18.2588740158652,56.4822279929675
4993,Saudi Arabia,2008,2149690.0,0.45448413492177897,80.74280477650271
4994,Sudan,2008,2481353.2709999997,,
4995,Senegal,2008,192530.0,44.383524645509794,48.1743104970654
4996,Singapore,2008,700.0,25.1357142857143,1.0
4997,Solomon Islands,2008,27990.0,90.4517327617006,3.46552340121472
4998,Sierra Leone,2008,72180.0,38.3986422831809,51.430174563591
4999,El Salvador,2008,20720.0,30.785714285714302,69.21428571428571
5000,San Marino,2008,60.0,16.6666666666667,16.6666666666667
5001,Somalia,2008,627340.0,11.0004144483055,70.34144164249051
5002,Serbia,2008,87460.0,30.441344614681,41.202835581980295
5003,Sub-Saharan Africa (excluding high income),2008,23851556.327,30.2273013460504,41.5559502955057
5004,South Sudan,2008,,,
5005,Sub-Saharan Africa,2008,23852016.327,30.2282276365136,41.555196189884704
5006,Small states,2008,2499748.0,40.73654416365171,32.4911135042412
5007,Sao Tome and Principe,2008,960.0,60.575,48.9583333333333
5008,Suriname,2008,156000.0,98.1286025641026,0.453846153846154
5009,Slovak Republic,2008,48100.0,39.8047817047817,40.270270270270295
5010,Slovenia,2008,20146.2,61.7585450357884,30.703556998342098
5011,Sweden,2008,410340.0,68.4578642101672,7.53765170346542
5012,Eswatini,2008,17200.0,28.081395348837198,71.16279069767441
5013,Sint Maarten (Dutch part),2008,34.0,,
5014,Seychelles,2008,460.0,73.2608695652174,6.5217391304347805
5015,Syrian Arab Republic,2008,183640.0,2.61424526247005,75.6806795905032
5016,Turks and Caicos Islands,2008,950.0,11.073684210526302,1.0526315789473701
5017,Chad,2008,1259200.0,4.522395171537481,38.8587992376112
5018,East Asia & Pacific (IDA & IBRD countries),2008,15830070.0,29.7081011960149,48.5513933671803
5019,Europe & Central Asia (IDA & IBRD countries),2008,22985384.0,39.0975742668055,28.1641334737383
5020,Togo,2008,54390.0,22.8863541092113,65.1774223202795
5021,Thailand,2008,510890.0,38.869423946446396,39.2452387010903
5022,Tajikistan,2008,139960.0,2.9294084024006897,33.7739354101172
5023,Turkmenistan,2008,469930.0,8.78215904496414,73.09599302023709
5024,Latin America & the Caribbean (IDA & IBRD countries),2008,19913632.0,48.575653100348504,34.4116899418449
5025,Timor-Leste,2008,14870.0,63.0733019502354,25.5548083389375
5026,Middle East & North Africa (IDA & IBRD countries),2008,8637780.0,2.42748067211714,22.6591439004003
5027,Tonga,2008,720.0,12.430555555555598,43.0555555555556
5028,South Asia (IDA & IBRD),2008,4771577.0,18.2588740158652,56.4822279929675
5029,Sub-Saharan Africa (IDA & IBRD countries),2008,23852016.327,30.2282276365136,41.555196189884704
5030,Trinidad and Tobago,2008,5130.0,45.469395711501,10.5263157894737
5031,Tunisia,2008,155360.0,4.39954943357364,63.600669412976295
5032,Turkey,2008,769630.0,27.150882891779197,50.8322180788171
5033,Tuvalu,2008,30.0,33.3333333333333,60.0
5034,Tanzania,2008,885800.0,57.2296342289456,41.741250846692296
5035,Uganda,2008,199810.0,14.1780991942345,69.63740553525851
5036,Ukraine,2008,579320.0,16.4682731478285,71.2766691983705
5037,Upper middle income,2008,53583744.0,37.605528174463394,35.1599507489399
5038,Uruguay,2008,175020.0,9.4780025139984,83.8418466460976
5039,United States,2008,9147420.0,33.6360635020585,44.9200211644376
5040,Uzbekistan,2008,425400.0,7.69151904090268,61.0249177244946
5041,St. Vincent and the Grenadines,2008,390.0,73.1794871794872,17.9487179487179
5042,"Venezuela, RB",2008,882050.0,54.23071254464029,24.488407686639103
5043,British Virgin Islands,2008,150.0,24.306666666666697,46.6666666666667
5044,Virgin Islands (U.S.),2008,350.0,53.8228571428571,11.4285714285714
5045,Vietnam,2008,310070.0,42.1429612668107,33.027380913987194
5046,Vanuatu,2008,12190.0,36.2838392124692,15.340442986054098
5047,World,2008,129869133.154,30.922605219939697,36.728721860848
5048,Samoa,2008,2830.0,59.171024734982296,13.0742049469965
5049,Kosovo,2008,10887.0,,
5050,"Yemen, Rep.",2008,527970.0,1.0398318086254899,44.5423035399739
5051,South Africa,2008,1213090.0,14.4151629310274,80.0501199416366
5052,Zambia,2008,743390.0,62.9112578861701,31.056376868131103
5053,Zimbabwe,2008,386850.0,46.52299340829779,42.5229417086726
5054,Aruba,2009,180.0,2.3333333333333304,11.1111111111111
5055,Africa Eastern and Southern,2009,14806235.254,36.90659570026,43.652181314359595
5056,Afghanistan,2009,652860.0,1.85099408755323,58.06757957295589
5057,Africa Western and Central,2009,9045780.0,20.766138729882897,39.0940941521903
5058,Angola,2009,1246700.0,58.324425282746496,41.6755747172536
5059,Albania,2009,27400.0,28.496094890510896,43.8430656934307
5060,Andorra,2009,470.0,34.0425531914894,44.1914893617021
5061,Arab World,2009,13714184.271,1.7053772998166101,36.371815794949
